Sample no.,X,Y
51285,21.15,27.89
51286,21.15,27.89
51287,21.15,27.89
51288,21.15,27.89
51289,21.15,27.89
51290,21.15,27.89
51291,21.15,27.89
51292,21.15,27.89
51293,21.15,27.89
51294,21.15,27.89
51295,21.15,27.89
51296,21.15,27.89
51297,21.15,27.89
51298,21.15,27.89
51299,21.15,27.89
51300,21.15,27.89
51301,21.09,27.01
51302,21.15,27.89
51303,21.09,27.01
51304,21.09,27.01
51305,21.09,27.01
51306,21.09,27.01
51307,21.09,27.01
51308,21.09,27.01
51309,21.09,27.01
51310,21.09,27.01
51311,21.09,27.01
51312,21.09,27.01
51313,21.09,27.01
51314,21.09,27.01
51315,21.09,27.01
51316,21.09,27.01
51317,21.09,27.01
51318,21.09,27.01
51319,21.09,27.01
51320,21.09,27.01
51321,21.09,27.01
51322,21.09,27.01
51323,21.09,27.01
51324,21.09,27.01
51325,21.09,27.01
51326,21.09,27.01
51327,21.09,27.01
51328,21.09,27.01
51329,21.09,27.01
51330,21.09,27.01
51331,21.15,27.89
51332,21.92,27.92
51333,21.92,27.92
51334,21.15,27.89
51335,21.15,27.89
51336,21.15,27.89
51337,21.15,27.89
51338,21.15,27.89
51339,21.2,28.78
51340,21.15,27.89
51341,21.15,27.89
51342,21.15,27.89
51343,21.15,27.89
51344,21.15,27.89
51345,21.15,27.89
51346,21.15,27.89
51347,21.15,27.89
51348,21.15,27.89
51349,21.15,27.89
51350,21.97,28.8
51351,21.15,27.89
51352,21.15,27.89
51353,21.15,27.89
51354,21.15,27.89
51355,21.15,27.89
51356,21.15,27.89
51357,21.15,27.89
51358,21.15,27.89
51359,21.92,27.92
51360,21.15,27.89
51361,21.15,27.89
51362,21.15,27.89
51363,21.15,27.89
51364,21.09,27.01
51365,21.09,27.01
51366,21.09,27.01
51367,21.92,27.92
51368,21.87,27.04
51369,21.87,27.04
51370,21.92,27.92
51371,21.92,27.92
51372,21.92,27.92
51373,21.87,27.04
51374,21.87,27.04
51375,21.87,27.04
51376,21.87,27.04
51377,21.87,27.04
51378,21.87,27.04
51379,21.87,27.04
51380,21.87,27.04
51381,21.87,27.04
51382,22.64,27.06
51383,21.87,27.04
51384,21.87,27.04
51385,21.87,27.04
51386,21.87,27.04
51387,21.87,27.04
51388,21.87,27.04
51389,21.87,27.04
51390,21.87,27.04
51391,21.87,27.04
51392,21.87,27.04
51393,21.87,27.04
51394,21.87,27.04
51395,21.09,27.01
51396,21.09,27.01
51397,21.09,27.01
51398,21.87,27.04
51399,21.09,27.01
51400,21.87,27.04
51401,21.09,27.01
51402,21.09,27.01
51403,21.09,27.01
51404,21.09,27.01
51405,21.09,27.01
51406,21.09,27.01
51407,21.09,27.01
51408,21.09,27.01
51409,21.87,27.04
51410,21.09,27.01
51411,21.15,27.89
51412,21.09,27.01
51413,21.09,27.01
51414,21.15,27.89
51415,21.09,27.01
51416,21.09,27.01
51417,21.09,27.01
51418,21.09,27.01
51419,21.09,27.01
51420,21.09,27.01
51421,21.09,27.01
51422,21.09,27.01
51423,21.09,27.01
51424,21.09,27.01
51425,21.09,27.01
51426,21.09,27.01
51427,21.09,27.01
51428,21.09,27.01
51429,21.09,27.01
51430,21.09,27.01
51431,21.09,27.01
51432,21.15,27.89
51433,21.09,27.01
51434,21.09,27.01
51435,21.09,27.01
51436,21.15,27.89
51437,21.09,27.01
51438,21.09,27.01
51439,21.09,27.01
51440,21.09,27.01
51441,21.09,27.01
51442,21.15,27.89
51443,21.15,27.89
51444,21.15,27.89
51445,21.09,27.01
51446,21.09,27.01
51447,21.09,27.01
51448,21.09,27.01
51449,21.09,27.01
51450,21.09,27.01
51451,21.09,27.01
51452,21.09,27.01
51453,21.09,27.01
51454,21.09,27.01
51455,21.09,27.01
51456,21.15,27.89
51457,21.09,27.01
51458,21.09,27.01
51459,21.15,27.89
51460,21.15,27.89
51461,21.09,27.01
51462,21.09,27.01
51463,21.09,27.01
51464,21.09,27.01
51465,21.09,27.01
51466,21.09,27.01
51467,21.09,27.01
51468,21.15,27.89
51469,21.92,27.92
51470,21.92,27.92
51471,21.09,27.01
51472,21.09,27.01
51473,21.92,27.92
51474,21.15,27.89
51475,21.09,27.01
51476,21.15,27.89
51477,21.09,27.01
51478,21.15,27.89
51479,21.15,27.89
51480,21.15,27.89
51481,21.09,27.01
51482,21.15,27.89
51483,21.15,27.89
51484,21.09,27.01
51485,21.15,27.89
51486,21.09,27.01
51487,21.09,27.01
51488,21.15,27.89
51489,21.09,27.01
51490,21.09,27.01
51491,21.09,27.01
51492,21.09,27.01
51493,21.09,27.01
51494,21.09,27.01
51495,21.15,27.89
51496,21.09,27.01
51497,21.09,27.01
51498,21.92,27.92
51499,21.09,27.01
51500,21.09,27.01
51501,21.15,27.89
51502,21.15,27.89
51503,21.15,27.89
51504,21.15,27.89
51505,21.09,27.01
51506,21.09,27.01
51507,21.15,27.89
51508,21.92,27.92
51509,21.15,27.89
51510,21.15,27.89
51511,21.09,27.01
51512,21.15,27.89
51513,21.15,27.89
51514,21.15,27.89
51515,21.15,27.89
51516,21.09,27.01
51517,21.92,27.92
51518,21.15,27.89
51519,21.92,27.92
51520,21.15,27.89
51521,21.15,27.89
51522,21.15,27.89
51523,21.15,27.89
51524,21.15,27.89
51525,21.15,27.89
51526,21.15,27.89
51527,21.92,27.92
51528,21.15,27.89
51529,21.15,27.89
51530,21.92,27.92
51531,21.2,28.78
51532,21.15,27.89
51533,21.15,27.89
51534,21.15,27.89
51535,21.15,27.89
51536,21.15,27.89
51537,21.92,27.92
51538,21.15,27.89
51539,21.15,27.89
51540,21.15,27.89
51541,21.15,27.89
51542,21.92,27.92
51543,21.15,27.89
51544,21.15,27.89
51545,21.15,27.89
51546,21.15,27.89
51547,21.15,27.89
51548,21.15,27.89
51549,21.15,27.89
51550,21.97,28.8
51551,21.15,27.89
51552,21.2,28.78
51553,21.15,27.89
51554,21.2,28.78
51555,21.2,28.78
51556,21.2,28.78
51557,21.97,28.8
51558,21.2,28.78
51559,21.2,28.78
51560,21.2,28.78
51561,21.97,28.8
51562,21.2,28.78
51563,21.2,28.78
51564,21.92,27.92
51565,21.92,27.92
51566,21.15,27.89
51567,21.15,27.89
51568,21.15,27.89
51569,21.15,27.89
51570,21.15,27.89
51571,21.15,27.89
51572,21.15,27.89
51573,21.92,27.92
51574,21.15,27.89
51575,21.92,27.92
51576,21.15,27.89
51577,21.15,27.89
51578,21.15,27.89
51579,21.15,27.89
51580,21.15,27.89
51581,21.15,27.89
51582,21.15,27.89
51583,21.15,27.89
51584,21.09,27.01
51585,21.09,27.01
51586,21.09,27.01
51587,21.09,27.01
51588,21.15,27.89
51589,21.15,27.89
51590,21.09,27.01
51591,21.09,27.01
51592,21.15,27.89
51593,21.15,27.89
51594,21.09,27.01
51595,21.09,27.01
51596,21.15,27.89
51597,21.09,27.01
51598,21.09,27.01
51599,21.09,27.01
51600,21.09,27.01
51601,21.09,27.01
51602,21.15,27.89
51603,21.09,27.01
51604,21.09,27.01
51605,21.15,27.89
51606,21.15,27.89
51607,21.09,27.01
51608,21.09,27.01
51609,21.09,27.01
51610,21.15,27.89
51611,21.15,27.89
51612,21.09,27.01
51613,21.09,27.01
51614,21.15,27.89
51615,21.09,27.01
51616,21.09,27.01
51617,21.15,27.89
51618,21.15,27.89
51619,21.09,27.01
51620,21.09,27.01
51621,21.15,27.89
51622,21.09,27.01
51623,21.09,27.01
51624,21.15,27.89
51625,21.15,27.89
51626,21.09,27.01
51627,21.15,27.89
51628,21.09,27.01
51629,21.09,27.01
51630,21.92,27.92
51631,21.15,27.89
51632,21.15,27.89
51633,21.15,27.89
51634,21.15,27.89
51635,21.15,27.89
51636,21.09,27.01
51637,21.15,27.89
51638,21.09,27.01
51639,21.09,27.01
51640,21.15,27.89
51641,21.15,27.89
51642,21.15,27.89
51643,21.15,27.89
51644,21.92,27.92
51645,21.15,27.89
51646,21.15,27.89
51647,21.15,27.89
51648,21.15,27.89
51649,21.15,27.89
51650,21.15,27.89
51651,21.15,27.89
51652,21.15,27.89
51653,21.15,27.89
51654,21.09,27.01
51655,21.15,27.89
51656,21.15,27.89
51657,21.15,27.89
51658,21.15,27.89
51659,21.92,27.92
51660,21.92,27.92
51661,21.92,27.92
51662,21.15,27.89
51663,21.15,27.89
51664,21.15,27.89
51665,21.15,27.89
51666,21.92,27.92
51667,21.15,27.89
51668,21.09,27.01
51669,21.15,27.89
51670,21.15,27.89
51671,21.09,27.01
51672,21.09,27.01
51673,21.15,27.89
51674,21.09,27.01
51675,21.15,27.89
51676,21.09,27.01
51677,21.87,27.04
51678,21.92,27.92
51679,21.09,27.01
51680,21.09,27.01
51681,21.09,27.01
51682,21.15,27.89
51683,21.15,27.89
51684,21.15,27.89
51685,21.15,27.89
51686,21.15,27.89
51687,21.92,27.92
51688,21.92,27.92
51689,21.15,27.89
51690,21.15,27.89
51691,21.15,27.89
51692,21.15,27.89
51693,21.15,27.89
51694,21.92,27.92
51695,21.09,27.01
51696,21.87,27.04
51697,21.92,27.92
51698,21.92,27.92
51699,21.92,27.92
51700,21.92,27.92
51701,21.92,27.92
51702,21.92,27.92
51703,21.92,27.92
51704,21.92,27.92
51705,21.92,27.92
51706,21.92,27.92
51707,21.92,27.92
51708,21.92,27.92
51709,21.87,27.04
51710,21.92,27.92
51711,21.92,27.92
51712,21.92,27.92
51713,21.92,27.92
51714,21.92,27.92
51715,21.87,27.04
51716,21.87,27.04
51717,21.92,27.92
51718,21.92,27.92
51719,21.92,27.92
51720,21.92,27.92
51721,21.87,27.04
51722,21.92,27.92
51723,21.92,27.92
51724,21.87,27.04
51725,21.92,27.92
51726,21.92,27.92
51727,21.92,27.92
51728,21.92,27.92
51729,21.92,27.92
51730,21.92,27.92
51731,21.87,27.04
51732,21.92,27.92
51733,21.87,27.04
51734,21.87,27.04
51735,21.87,27.04
51736,21.92,27.92
51737,21.87,27.04
51738,21.87,27.04
51739,21.09,27.01
51740,21.87,27.04
51741,21.87,27.04
51742,21.87,27.04
51743,21.92,27.92
51744,21.87,27.04
51745,21.87,27.04
51746,21.87,27.04
51747,21.92,27.92
51748,21.92,27.92
51749,21.92,27.92
51750,21.87,27.04
51751,21.87,27.04
51752,21.87,27.04
51753,21.87,27.04
51754,21.87,27.04
51755,21.87,27.04
51756,21.87,27.04
51757,21.09,27.01
51758,21.09,27.01
51759,21.87,27.04
51760,21.87,27.04
51761,21.87,27.04
51762,21.87,27.04
51763,21.87,27.04
51764,21.92,27.92
51765,21.87,27.04
51766,21.09,27.01
51767,21.87,27.04
51768,21.09,27.01
51769,21.09,27.01
51770,21.87,27.04
51771,21.87,27.04
51772,21.09,27.01
51773,21.87,27.04
51774,21.09,27.01
51775,21.92,27.92
51776,21.92,27.92
51777,21.92,27.92
51778,21.15,27.89
51779,21.92,27.92
51780,21.15,27.89
51781,21.92,27.92
51782,21.92,27.92
51783,21.15,27.89
51784,21.92,27.92
51785,21.15,27.89
51786,21.15,27.89
51787,21.09,27.01
51788,21.15,27.89
51789,21.15,27.89
51790,21.15,27.89
51791,21.92,27.92
51792,21.15,27.89
51793,21.15,27.89
51794,21.92,27.92
51795,21.15,27.89
51796,21.92,27.92
51797,21.15,27.89
51798,21.2,28.78
51799,21.97,28.8
51800,21.97,28.8
51801,21.97,28.8
51802,21.97,28.8
51803,21.2,28.78
51804,21.97,28.8
51805,21.97,28.8
51806,21.97,28.8
51807,21.2,28.78
51808,21.97,28.8
51809,21.2,28.78
51810,21.2,28.78
51811,22.02,29.69
51812,22.02,29.69
51813,21.97,28.8
51814,22.02,29.69
51815,22.02,29.69
51816,22.8,29.71
51817,22.8,29.71
51818,22.85,30.6
51819,22.08,30.57
51820,22.13,31.46
51821,22.18,32.34
51822,23,33.25
51823,23,33.25
51824,23.77,33.27
51825,23.82,34.16
51826,23.82,34.16
51827,23.86,35.05
51828,23.86,35.05
51829,23.86,35.05
51830,23.86,35.05
51831,23.86,35.05
51832,23.86,35.05
51833,23.91,35.93
51834,23.86,35.05
51835,23.91,35.93
51836,23.91,35.93
51837,23.91,35.93
51838,24.68,35.95
51839,23.91,35.93
51840,23.91,35.93
51841,24.68,35.95
51842,23.91,35.93
51843,23.86,35.05
51844,23.86,35.05
51845,23.86,35.05
51846,23.86,35.05
51847,23.86,35.05
51848,23.86,35.05
51849,23.86,35.05
51850,23.86,35.05
51851,23.82,34.16
51852,23.82,34.16
51853,23.82,34.16
51854,24.59,34.18
51855,24.59,34.18
51856,24.59,34.18
51857,24.59,34.18
51858,24.59,34.18
51859,24.59,34.18
51860,24.59,34.18
51861,24.59,34.18
51862,24.59,34.18
51863,24.59,34.18
51864,24.59,34.18
51865,24.59,34.18
51866,25.36,34.2
51867,25.31,33.32
51868,25.31,33.32
51869,24.59,34.18
51870,24.59,34.18
51871,25.36,34.2
51872,25.31,33.32
51873,25.31,33.32
51874,25.31,33.32
51875,25.31,33.32
51876,25.31,33.32
51877,25.31,33.32
51878,25.31,33.32
51879,25.31,33.32
51880,25.31,33.32
51881,25.31,33.32
51882,25.31,33.32
51883,26.09,33.34
51884,26.09,33.34
51885,26.09,33.34
51886,26.09,33.34
51887,26.09,33.34
51888,26.09,33.34
51889,26.04,32.46
51890,26.09,33.34
51891,26.04,32.46
51892,26.04,32.46
51893,26.04,32.46
51894,26.82,32.48
51895,26.82,32.48
51896,26.04,32.46
51897,26.04,32.46
51898,26.09,33.34
51899,26.09,33.34
51900,26.09,33.34
51901,26.09,33.34
51902,26.09,33.34
51903,26.09,33.34
51904,26.09,33.34
51905,26.09,33.34
51906,26.09,33.34
51907,26.09,33.34
51908,26.09,33.34
51909,25.31,33.32
51910,25.31,33.32
51911,25.31,33.32
51912,26.09,33.34
51913,25.31,33.32
51914,25.31,33.32
51915,25.31,33.32
51916,25.31,33.32
51917,25.31,33.32
51918,25.31,33.32
51919,25.31,33.32
51920,25.31,33.32
51921,26.04,32.46
51922,26.04,32.46
51923,26.04,32.46
51924,26.04,32.46
51925,26.04,32.46
51926,26.04,32.46
51927,26.04,32.46
51928,25.27,32.43
51929,25.27,32.43
51930,25.27,32.43
51931,25.27,32.43
51932,26.04,32.46
51933,25.27,32.43
51934,25.94,30.69
51935,25.17,30.67
51936,25.12,29.79
51937,25.17,30.67
51938,25.12,29.79
51939,25.07,28.9
51940,25.84,28.93
51941,25.07,28.9
51942,25.79,28.05
51943,25.79,28.05
51944,26.57,28.07
51945,26.57,28.07
51946,26.57,28.07
51947,27.29,27.22
51948,27.29,27.22
51949,28.07,27.24
51950,28.07,27.24
51951,27.29,27.22
51952,27.29,27.22
51953,27.29,27.22
51954,27.29,27.22
51955,27.29,27.22
51956,27.24,26.34
51957,27.29,27.22
51958,27.24,26.34
51959,27.24,26.34
51960,27.29,27.22
51961,27.29,27.22
51962,27.29,27.22
51963,27.29,27.22
51964,27.29,27.22
51965,27.24,26.34
51966,27.24,26.34
51967,27.24,26.34
51968,27.24,26.34
51969,28.02,26.37
51970,28.02,26.37
51971,28.02,26.37
51972,27.97,25.49
51973,27.97,25.49
51974,27.97,25.49
51975,27.97,25.49
51976,27.19,25.46
51977,27.24,26.34
51978,27.24,26.34
51979,27.24,26.34
51980,27.24,26.34
51981,27.24,26.34
51982,26.46,26.31
51983,26.52,27.19
51984,26.57,28.07
51985,26.57,28.07
51986,25.79,28.05
51987,26.57,28.07
51988,26.57,28.07
51989,25.84,28.93
51990,25.84,28.93
51991,25.07,28.9
51992,25.07,28.9
51993,25.07,28.9
51994,24.29,28.88
51995,24.29,28.88
51996,24.29,28.88
51997,23.47,27.97
51998,23.47,27.97
51999,23.47,27.97
52000,22.69,27.94
52001,23.47,27.97
52002,23.47,27.97
52003,23.47,27.97
52004,23.47,27.97
52005,23.47,27.97
52006,23.47,27.97
52007,23.47,27.97
52008,23.47,27.97
52009,22.69,27.94
52010,23.47,27.97
52011,22.64,27.06
52012,22.64,27.06
52013,22.64,27.06
52014,22.64,27.06
52015,23.41,27.09
52016,23.41,27.09
52017,22.64,27.06
52018,22.64,27.06
52019,22.64,27.06
52020,22.69,27.94
52021,22.64,27.06
52022,22.64,27.06
52023,22.64,27.06
52024,22.64,27.06
52025,22.64,27.06
52026,22.64,27.06
52027,22.64,27.06
52028,22.64,27.06
52029,22.64,27.06
52030,22.64,27.06
52031,22.64,27.06
52032,23.41,27.09
52033,22.64,27.06
52034,22.64,27.06
52035,23.41,27.09
52036,22.64,27.06
52037,22.64,27.06
52038,22.64,27.06
52039,22.64,27.06
52040,22.64,27.06
52041,23.41,27.09
52042,22.64,27.06
52043,22.64,27.06
52044,23.41,27.09
52045,23.47,27.97
52046,23.47,27.97
52047,23.47,27.97
52048,23.52,28.85
52049,24.34,29.76
52050,24.34,29.76
52051,24.39,30.64
52052,25.17,30.67
52053,25.17,30.67
52054,25.17,30.67
52055,25.99,31.57
52056,25.99,31.57
52057,26.04,32.46
52058,26.04,32.46
52059,26.09,33.34
52060,26.09,33.34
52061,25.31,33.32
52062,26.09,33.34
52063,26.09,33.34
52064,25.31,33.32
52065,25.31,33.32
52066,26.14,34.22
52067,26.14,34.22
52068,26.14,34.22
52069,25.36,34.2
52070,25.36,34.2
52071,25.36,34.2
52072,25.36,34.2
52073,26.18,35.11
52074,26.18,35.11
52075,26.96,35.13
52076,26.96,35.13
52077,26.96,35.13
52078,26.91,34.25
52079,26.91,34.25
52080,27.69,34.27
52081,26.91,34.25
52082,26.96,35.13
52083,27.73,35.15
52084,27.73,35.15
52085,26.96,35.13
52086,26.96,35.13
52087,26.96,35.13
52088,26.96,35.13
52089,27,36.01
52090,27,36.01
52091,26.96,35.13
52092,27,36.01
52093,26.96,35.13
52094,27,36.01
52095,26.96,35.13
52096,26.96,35.13
52097,26.96,35.13
52098,27,36.01
52099,27,36.01
52100,27,36.01
52101,27,36.01
52102,27,36.01
52103,27,36.01
52104,27,36.01
52105,27,36.01
52106,27,36.01
52107,27,36.01
52108,27,36.01
52109,27,36.01
52110,27,36.01
52111,27,36.01
52112,27,36.01
52113,27,36.01
52114,27,36.01
52115,27,36.01
52116,27,36.01
52117,27,36.01
52118,27,36.01
52119,27,36.01
52120,27,36.01
52121,27,36.01
52122,27,36.01
52123,27,36.01
52124,27,36.01
52125,27,36.01
52126,27,36.01
52127,27,36.01
52128,27,36.01
52129,27,36.01
52130,27,36.01
52131,27,36.01
52132,27,36.01
52133,27,36.01
52134,27,36.01
52135,27,36.01
52136,26.96,35.13
52137,27,36.01
52138,27,36.01
52139,27,36.01
52140,27,36.01
52141,27,36.01
52142,27,36.01
52143,27,36.01
52144,27,36.01
52145,27,36.01
52146,26.23,35.99
52147,26.23,35.99
52148,27,36.01
52149,27,36.01
52150,26.23,35.99
52151,26.23,35.99
52152,27,36.01
52153,26.23,35.99
52154,26.23,35.99
52155,27,36.01
52156,27,36.01
52157,27,36.01
52158,27,36.01
52159,27,36.01
52160,26.23,35.99
52161,26.23,35.99
52162,26.18,35.11
52163,26.23,35.99
52164,26.18,35.11
52165,26.23,35.99
52166,26.18,35.11
52167,26.18,35.11
52168,26.18,35.11
52169,26.23,35.99
52170,26.18,35.11
52171,26.18,35.11
52172,26.18,35.11
52173,26.18,35.11
52174,26.23,35.99
52175,26.23,35.99
52176,26.18,35.11
52177,26.18,35.11
52178,26.18,35.11
52179,25.41,35.09
52180,25.41,35.09
52181,25.41,35.09
52182,25.41,35.09
52183,25.41,35.09
52184,25.41,35.09
52185,25.41,35.09
52186,25.41,35.09
52187,25.41,35.09
52188,25.41,35.09
52189,25.41,35.09
52190,25.41,35.09
52191,24.64,35.07
52192,25.41,35.09
52193,25.41,35.09
52194,25.41,35.09
52195,25.41,35.09
52196,25.41,35.09
52197,25.41,35.09
52198,25.41,35.09
52199,25.41,35.09
52200,25.41,35.09
52201,25.41,35.09
52202,25.41,35.09
52203,24.64,35.07
52204,25.41,35.09
52205,25.41,35.09
52206,25.41,35.09
52207,25.41,35.09
52208,25.41,35.09
52209,25.41,35.09
52210,25.41,35.09
52211,25.41,35.09
52212,25.41,35.09
52213,25.41,35.09
52214,25.41,35.09
52215,25.41,35.09
52216,25.41,35.09
52217,25.41,35.09
52218,25.41,35.09
52219,25.41,35.09
52220,25.41,35.09
52221,25.41,35.09
52222,25.41,35.09
52223,25.41,35.09
52224,25.41,35.09
52225,25.41,35.09
52226,25.41,35.09
52227,25.41,35.09
52228,25.41,35.09
52229,25.41,35.09
52230,25.41,35.09
52231,25.41,35.09
52232,25.41,35.09
52233,25.41,35.09
52234,25.41,35.09
52235,25.41,35.09
52236,25.41,35.09
52237,25.41,35.09
52238,25.41,35.09
52239,25.41,35.09
52240,25.41,35.09
52241,25.41,35.09
52242,25.41,35.09
52243,25.41,35.09
52244,25.41,35.09
52245,25.41,35.09
52246,25.41,35.09
52247,25.41,35.09
52248,25.36,34.2
52249,25.41,35.09
52250,25.36,34.2
52251,25.36,34.2
52252,25.31,33.32
52253,25.31,33.32
52254,25.31,33.32
52255,25.27,32.43
52256,25.27,32.43
52257,25.27,32.43
52258,25.22,31.55
52259,25.22,31.55
52260,25.22,31.55
52261,25.17,30.67
52262,24.34,29.76
52263,24.34,29.76
52264,24.29,28.88
52265,24.29,28.88
52266,23.52,28.85
52267,23.47,27.97
52268,23.47,27.97
52269,23.47,27.97
52270,23.41,27.09
52271,22.64,27.06
52272,22.64,27.06
52273,22.64,27.06
52274,22.64,27.06
52275,22.64,27.06
52276,22.64,27.06
52277,22.64,27.06
52278,22.64,27.06
52279,22.64,27.06
52280,22.64,27.06
52281,22.64,27.06
52282,22.64,27.06
52283,22.58,26.18
52284,22.58,26.18
52285,22.58,26.18
52286,22.58,26.18
52287,22.58,26.18
52288,22.58,26.18
52289,22.53,25.3
52290,22.58,26.18
52291,22.58,26.18
52292,22.58,26.18
52293,22.53,25.3
52294,22.58,26.18
52295,22.58,26.18
52296,22.58,26.18
52297,22.58,26.18
52298,22.58,26.18
52299,22.58,26.18
52300,22.58,26.18
52301,22.53,25.3
52302,22.58,26.18
52303,22.58,26.18
52304,22.58,26.18
52305,22.58,26.18
52306,22.58,26.18
52307,22.58,26.18
52308,22.58,26.18
52309,22.58,26.18
52310,22.58,26.18
52311,22.58,26.18
52312,22.58,26.18
52313,22.58,26.18
52314,22.58,26.18
52315,22.58,26.18
52316,22.58,26.18
52317,22.58,26.18
52318,22.58,26.18
52319,22.58,26.18
52320,22.58,26.18
52321,22.58,26.18
52322,22.58,26.18
52323,22.58,26.18
52324,22.58,26.18
52325,22.58,26.18
52326,22.58,26.18
52327,22.58,26.18
52328,22.58,26.18
52329,22.58,26.18
52330,23.36,26.21
52331,23.36,26.21
52332,23.36,26.21
52333,23.36,26.21
52334,23.36,26.21
52335,23.36,26.21
52336,23.36,26.21
52337,23.3,25.33
52338,23.3,25.33
52339,24.13,26.23
52340,23.3,25.33
52341,23.3,25.33
52342,23.3,25.33
52343,23.3,25.33
52344,23.3,25.33
52345,23.3,25.33
52346,23.3,25.33
52347,23.3,25.33
52348,23.3,25.33
52349,23.3,25.33
52350,23.3,25.33
52351,23.3,25.33
52352,23.3,25.33
52353,23.3,25.33
52354,23.3,25.33
52355,23.3,25.33
52356,23.3,25.33
52357,23.3,25.33
52358,23.3,25.33
52359,23.3,25.33
52360,23.3,25.33
52361,23.3,25.33
52362,23.3,25.33
52363,23.3,25.33
52364,23.3,25.33
52365,23.3,25.33
52366,23.3,25.33
52367,23.3,25.33
52368,23.3,25.33
52369,22.53,25.3
52370,22.53,25.3
52371,22.53,25.3
52372,23.3,25.33
52373,23.3,25.33
52374,22.53,25.3
52375,22.53,25.3
52376,23.3,25.33
52377,22.53,25.3
52378,22.53,25.3
52379,22.53,25.3
52380,22.53,25.3
52381,22.53,25.3
52382,22.53,25.3
52383,22.53,25.3
52384,22.53,25.3
52385,22.53,25.3
52386,23.3,25.33
52387,22.53,25.3
52388,23.3,25.33
52389,22.53,25.3
52390,23.36,26.21
52391,23.36,26.21
52392,22.53,25.3
52393,22.53,25.3
52394,22.53,25.3
52395,23.3,25.33
52396,23.36,26.21
52397,23.36,26.21
52398,23.36,26.21
52399,23.36,26.21
52400,23.36,26.21
52401,23.41,27.09
52402,23.47,27.97
52403,23.47,27.97
52404,23.47,27.97
52405,23.47,27.97
52406,23.47,27.97
52407,23.47,27.97
52408,23.47,27.97
52409,23.47,27.97
52410,23.47,27.97
52411,23.47,27.97
52412,23.47,27.97
52413,23.47,27.97
52414,23.47,27.97
52415,23.47,27.97
52416,23.47,27.97
52417,23.47,27.97
52418,23.47,27.97
52419,23.47,27.97
52420,23.47,27.97
52421,23.47,27.97
52422,23.47,27.97
52423,23.47,27.97
52424,23.47,27.97
52425,23.47,27.97
52426,23.47,27.97
52427,23.47,27.97
52428,23.47,27.97
52429,23.47,27.97
52430,23.47,27.97
52431,23.47,27.97
52432,23.47,27.97
52433,23.47,27.97
52434,23.47,27.97
52435,23.47,27.97
52436,23.47,27.97
52437,23.47,27.97
52438,23.47,27.97
52439,23.47,27.97
52440,23.47,27.97
52441,23.47,27.97
52442,23.47,27.97
52443,23.47,27.97
52444,23.47,27.97
52445,23.47,27.97
52446,23.47,27.97
52447,23.47,27.97
52448,23.47,27.97
52449,23.47,27.97
52450,23.47,27.97
52451,23.47,27.97
52452,23.47,27.97
52453,23.47,27.97
52454,23.47,27.97
52455,23.47,27.97
52456,23.47,27.97
52457,23.47,27.97
52458,23.47,27.97
52459,23.47,27.97
52460,23.47,27.97
52461,23.47,27.97
52462,23.47,27.97
52463,23.47,27.97
52464,23.47,27.97
52465,23.47,27.97
52466,23.47,27.97
52467,23.47,27.97
52468,23.47,27.97
52469,23.47,27.97
52470,23.47,27.97
52471,23.47,27.97
52472,23.47,27.97
52473,23.47,27.97
52474,23.47,27.97
52475,23.47,27.97
52476,23.47,27.97
52477,23.47,27.97
52478,23.47,27.97
52479,23.47,27.97
52480,23.47,27.97
52481,23.47,27.97
52482,24.29,28.88
52483,24.29,28.88
52484,24.29,28.88
52485,24.29,28.88
52486,25.12,29.79
52487,25.12,29.79
52488,25.94,30.69
52489,25.17,30.67
52490,25.22,31.55
52491,25.22,31.55
52492,25.22,31.55
52493,25.22,31.55
52494,25.22,31.55
52495,25.99,31.57
52496,25.99,31.57
52497,26.04,32.46
52498,26.04,32.46
52499,26.04,32.46
52500,25.27,32.43
52501,25.31,33.32
52502,24.49,32.41
52503,24.54,33.3
52504,24.54,33.3
52505,24.54,33.3
52506,24.49,32.41
52507,23.72,32.39
52508,23.72,32.39
52509,23.72,32.39
52510,22.95,32.37
52511,23,33.25
52512,23.05,34.14
52513,23.09,35.03
52514,23.09,35.03
52515,23.14,35.91
52516,23.14,35.91
52517,23.14,35.91
52518,22.42,36.78
52519,23.19,36.8
52520,23.19,36.8
52521,23.23,37.69
52522,23.23,37.69
52523,23.23,37.69
52524,23.23,37.69
52525,23.23,37.69
52526,23.23,37.69
52527,23.23,37.69
52528,23.23,37.69
52529,23.23,37.69
52530,23.23,37.69
52531,23.19,36.8
52532,23.23,37.69
52533,23.23,37.69
52534,23.23,37.69
52535,23.23,37.69
52536,23.23,37.69
